Type	Symbol	Name	ID	URL	Locus type	status
gene	MIR5690	microRNA 5690	HGNC:43490	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43490	RNA, micro	Approved
gene	MIR5691	microRNA 5691	HGNC:43545	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43545	RNA, micro	Approved
gene	MIR5692A1	microRNA 5692a-1	HGNC:43533	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43533	RNA, micro	Approved
gene	MIR5692A2	microRNA 5692a-2	HGNC:43466	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43466	RNA, micro	Approved
gene	MIR5692B	microRNA 5692b	HGNC:43535	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43535	RNA, micro	Approved
gene	MIR5692C1	microRNA 5692c-1	HGNC:43506	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43506	RNA, micro	Approved
gene	MIR5692C2	microRNA 5692c-2	HGNC:43448	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43448	RNA, micro	Approved
gene	MIR5693	microRNA 5693	HGNC:43499	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43499	RNA, micro	Approved
gene	MIR5694	microRNA 5694	HGNC:43530	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43530	RNA, micro	Approved
gene	MIR5695	microRNA 5695	HGNC:43548	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43548	RNA, micro	Approved
gene	MIR5696	microRNA 5696	HGNC:43516	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43516	RNA, micro	Approved
gene	MIR5697	microRNA 5697	HGNC:43509	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43509	RNA, micro	Approved
gene	MIR5698	microRNA 5698	HGNC:43487	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43487	RNA, micro	Approved
gene	MIR5699	microRNA 5699	HGNC:43456	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43456	RNA, micro	Approved
gene	MIR5700	microRNA 5700	HGNC:43521	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43521	RNA, micro	Approved
gene	MIR5701-1	microRNA 5701-1	HGNC:43522	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43522	RNA, micro	Approved
gene	MIR5701-2	microRNA 5701-2	HGNC:43510	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43510	RNA, micro	Approved
gene	MIR5701-3	microRNA 5701-3	HGNC:50844	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50844	RNA, micro	Approved
gene	MIR5702	microRNA 5702	HGNC:43503	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43503	RNA, micro	Approved
gene	MIR5703	microRNA 5703	HGNC:43475	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43475	RNA, micro	Approved
gene	MIR5704	microRNA 5704	HGNC:43469	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43469	RNA, micro	Approved
gene	MIR5705	microRNA 5705	HGNC:43504	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43504	RNA, micro	Approved
gene	MIR5706	microRNA 5706	HGNC:43500	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43500	RNA, micro	Approved
gene	MIR5707	microRNA 5707	HGNC:43449	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43449	RNA, micro	Approved
gene	MIR5708	microRNA 5708	HGNC:43511	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43511	RNA, micro	Approved
gene	MIR5739	microRNA 5739	HGNC:49977	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49977	RNA, micro	Approved
gene	MIR5787	microRNA 5787	HGNC:49930	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49930	RNA, micro	Approved
gene	MIR6068	microRNA 6068	HGNC:50261	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50261	RNA, micro	Approved
gene	MIR6069	microRNA 6069	HGNC:50124	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50124	RNA, micro	Approved
gene	MIR6070	microRNA 6070	HGNC:49950	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49950	RNA, micro	Approved
gene	MIR6071	microRNA 6071	HGNC:50229	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50229	RNA, micro	Approved
gene	MIR6072	microRNA 6072	HGNC:50144	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50144	RNA, micro	Approved
gene	MIR6073	microRNA 6073	HGNC:50128	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50128	RNA, micro	Approved
gene	MIR6074	microRNA 6074	HGNC:50060	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50060	RNA, micro	Approved
gene	MIR6075	microRNA 6075	HGNC:50198	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50198	RNA, micro	Approved
gene	MIR6076	microRNA 6076	HGNC:50232	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50232	RNA, micro	Approved
gene	MIR6077	microRNA 6077	HGNC:50025	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50025	RNA, micro	Approved
gene	MIR6078	microRNA 6078	HGNC:50136	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50136	RNA, micro	Approved
gene	MIR6079	microRNA 6079	HGNC:50114	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50114	RNA, micro	Approved
gene	MIR6080	microRNA 6080	HGNC:50142	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50142	RNA, micro	Approved
gene	MIR6081	microRNA 6081	HGNC:50151	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50151	RNA, micro	Approved
gene	MIR6082	microRNA 6082	HGNC:49984	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49984	RNA, micro	Approved
gene	MIR6083	microRNA 6083	HGNC:50076	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50076	RNA, micro	Approved
gene	MIR6084	microRNA 6084	HGNC:50235	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50235	RNA, micro	Approved
gene	MIR6085	microRNA 6085	HGNC:50002	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50002	RNA, micro	Approved
gene	MIR6086	microRNA 6086	HGNC:49986	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49986	RNA, micro	Approved
gene	MIR6087	microRNA 6087	HGNC:50045	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50045	RNA, micro	Entry Withdrawn
gene	MIR6088	microRNA 6088	HGNC:50164	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50164	RNA, micro	Approved
gene	MIR6089	microRNA 6089	HGNC:50179	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50179	RNA, micro	Approved
gene	MIR6090	microRNA 6090	HGNC:50204	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50204	RNA, micro	Approved
gene	MIR6124	microRNA 6124	HGNC:50200	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50200	RNA, micro	Approved
gene	MIR6125	microRNA 6125	HGNC:49931	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49931	RNA, micro	Approved
gene	MIR6126	microRNA 6126	HGNC:50099	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50099	RNA, micro	Approved
gene	MIR6127	microRNA 6127	HGNC:50163	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50163	RNA, micro	Approved
gene	MIR6128	microRNA 6128	HGNC:50109	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50109	RNA, micro	Approved
gene	MIR6129	microRNA 6129	HGNC:50220	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50220	RNA, micro	Approved
gene	MIR6130	microRNA 6130	HGNC:50156	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50156	RNA, micro	Approved
gene	MIR6131	microRNA 6131	HGNC:49929	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49929	RNA, micro	Approved
gene	MIR6132	microRNA 6132	HGNC:50272	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50272	RNA, micro	Approved
gene	MIR6133	microRNA 6133	HGNC:50007	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50007	RNA, micro	Approved
gene	MIR6134	microRNA 6134	HGNC:49951	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49951	RNA, micro	Approved
gene	MIR6165	microRNA 6165	HGNC:50197	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50197	RNA, micro	Approved
gene	MIR6499	microRNA 6499	HGNC:49962	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49962	RNA, micro	Approved
gene	MIR6500	microRNA 6500	HGNC:49935	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49935	RNA, micro	Approved
gene	MIR6501	microRNA 6501	HGNC:50033	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50033	RNA, micro	Approved
gene	MIR6502	microRNA 6502	HGNC:50062	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50062	RNA, micro	Approved
gene	MIR6503	microRNA 6503	HGNC:49968	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49968	RNA, micro	Approved
gene	MIR6504	microRNA 6504	HGNC:49976	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49976	RNA, micro	Approved
gene	MIR6505	microRNA 6505	HGNC:50104	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50104	RNA, micro	Approved
gene	MIR6506	microRNA 6506	HGNC:50158	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50158	RNA, micro	Approved
gene	MIR6507	microRNA 6507	HGNC:50199	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50199	RNA, micro	Approved
gene	MIR6508	microRNA 6508	HGNC:50217	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50217	RNA, micro	Approved
gene	MIR6509	microRNA 6509	HGNC:50207	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50207	RNA, micro	Approved
gene	MIR6510	microRNA 6510	HGNC:50101	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50101	RNA, micro	Approved
gene	MIR6511A1	microRNA 6511a-1	HGNC:50119	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50119	RNA, micro	Approved
gene	MIR6511A2	microRNA 6511a-2	HGNC:50150	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50150	RNA, micro	Approved
gene	MIR6511A3	microRNA 6511a-3	HGNC:50265	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50265	RNA, micro	Approved
gene	MIR6511A4	microRNA 6511a-4	HGNC:50188	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50188	RNA, micro	Approved
gene	MIR6511B1	microRNA 6511b-1	HGNC:50228	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50228	RNA, micro	Approved
gene	MIR6511B2	microRNA 6511b-2	HGNC:50230	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50230	RNA, micro	Approved
gene	MIR6512	microRNA 6512	HGNC:50259	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50259	RNA, micro	Approved
gene	MIR6513	microRNA 6513	HGNC:50247	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50247	RNA, micro	Approved
gene	MIR6514	microRNA 6514	HGNC:50147	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50147	RNA, micro	Approved
gene	MIR6515	microRNA 6515	HGNC:50227	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50227	RNA, micro	Approved
gene	MIR6516	microRNA 6516	HGNC:50233	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50233	RNA, micro	Approved
gene	MIR6529	microRNA 6529	HGNC:54165	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:54165	RNA, micro	Approved
gene	MIR6715A	microRNA 6715a	HGNC:49996	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49996	RNA, micro	Approved
gene	MIR6715B	microRNA 6715b	HGNC:50249	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50249	RNA, micro	Approved
gene	MIR6716	microRNA 6716	HGNC:50048	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50048	RNA, micro	Approved
gene	MIR6717	microRNA 6717	HGNC:50000	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50000	RNA, micro	Approved
gene	MIR6718	microRNA 6718	HGNC:50195	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50195	RNA, micro	Approved
gene	MIR6719	microRNA 6719	HGNC:50012	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50012	RNA, micro	Approved
gene	MIR6720	microRNA 6720	HGNC:50032	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50032	RNA, micro	Approved
gene	MIR6721	microRNA 6721	HGNC:50049	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50049	RNA, micro	Approved
gene	MIR6722	microRNA 6722	HGNC:49927	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49927	RNA, micro	Approved
gene	MIR6723	microRNA 6723	HGNC:50152	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50152	RNA, micro	Entry Withdrawn
gene	MIR6724-1	microRNA 6724-1	HGNC:50837	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50837	RNA, micro	Approved
gene	MIR6724-2	microRNA 6724-2	HGNC:50832	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50832	RNA, micro	Approved
gene	MIR6724-3	microRNA 6724-3	HGNC:50842	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50842	RNA, micro	Approved
gene	MIR6724-4	microRNA 6724-4	HGNC:50830	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50830	RNA, micro	Approved
gene	MIR6726	microRNA 6726	HGNC:50009	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50009	RNA, micro	Approved
gene	MIR6727	microRNA 6727	HGNC:50171	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50171	RNA, micro	Approved
gene	MIR6728	microRNA 6728	HGNC:49961	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49961	RNA, micro	Approved
gene	MIR6729	microRNA 6729	HGNC:50103	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50103	RNA, micro	Approved
gene	MIR6730	microRNA 6730	HGNC:50222	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50222	RNA, micro	Approved
gene	MIR6731	microRNA 6731	HGNC:50036	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50036	RNA, micro	Approved
gene	MIR6732	microRNA 6732	HGNC:50066	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50066	RNA, micro	Approved
gene	MIR6733	microRNA 6733	HGNC:50239	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50239	RNA, micro	Approved
gene	MIR6734	microRNA 6734	HGNC:50219	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50219	RNA, micro	Approved
gene	MIR6735	microRNA 6735	HGNC:50126	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50126	RNA, micro	Approved
gene	MIR6736	microRNA 6736	HGNC:50072	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50072	RNA, micro	Approved
gene	MIR6737	microRNA 6737	HGNC:50273	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50273	RNA, micro	Approved
gene	MIR6738	microRNA 6738	HGNC:49939	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49939	RNA, micro	Approved
gene	MIR6739	microRNA 6739	HGNC:50165	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50165	RNA, micro	Approved
gene	MIR6740	microRNA 6740	HGNC:50082	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50082	RNA, micro	Approved
gene	MIR6741	microRNA 6741	HGNC:50004	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50004	RNA, micro	Approved
gene	MIR6742	microRNA 6742	HGNC:50090	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50090	RNA, micro	Approved
gene	MIR6743	microRNA 6743	HGNC:50008	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50008	RNA, micro	Approved
gene	MIR6744	microRNA 6744	HGNC:50051	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50051	RNA, micro	Approved
gene	MIR6745	microRNA 6745	HGNC:50106	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50106	RNA, micro	Approved
gene	MIR6746	microRNA 6746	HGNC:49925	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49925	RNA, micro	Approved
gene	MIR6747	microRNA 6747	HGNC:50027	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50027	RNA, micro	Approved
gene	MIR6748	microRNA 6748	HGNC:50141	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50141	RNA, micro	Approved
gene	MIR6749	microRNA 6749	HGNC:50087	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50087	RNA, micro	Approved
gene	MIR6750	microRNA 6750	HGNC:49965	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49965	RNA, micro	Approved
gene	MIR6751	microRNA 6751	HGNC:49983	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49983	RNA, micro	Approved
gene	MIR6752	microRNA 6752	HGNC:50020	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50020	RNA, micro	Approved
gene	MIR6753	microRNA 6753	HGNC:50255	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50255	RNA, micro	Approved
gene	MIR6754	microRNA 6754	HGNC:50203	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50203	RNA, micro	Approved
gene	MIR6755	microRNA 6755	HGNC:50224	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50224	RNA, micro	Approved
gene	MIR6756	microRNA 6756	HGNC:49974	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49974	RNA, micro	Approved
gene	MIR6757	microRNA 6757	HGNC:50160	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50160	RNA, micro	Approved
gene	MIR6758	microRNA 6758	HGNC:50038	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50038	RNA, micro	Approved
gene	MIR6759	microRNA 6759	HGNC:50063	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50063	RNA, micro	Approved
gene	MIR6760	microRNA 6760	HGNC:49955	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49955	RNA, micro	Approved
gene	MIR6761	microRNA 6761	HGNC:49949	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49949	RNA, micro	Approved
gene	MIR6762	microRNA 6762	HGNC:50168	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50168	RNA, micro	Approved
gene	MIR6763	microRNA 6763	HGNC:50139	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50139	RNA, micro	Approved
gene	MIR6764	microRNA 6764	HGNC:49994	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49994	RNA, micro	Approved
gene	MIR6765	microRNA 6765	HGNC:50030	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50030	RNA, micro	Approved
gene	MIR6766	microRNA 6766	HGNC:49941	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49941	RNA, micro	Approved
gene	MIR6767	microRNA 6767	HGNC:50133	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50133	RNA, micro	Approved
gene	MIR6768	microRNA 6768	HGNC:50264	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50264	RNA, micro	Approved
gene	MIR6769A	microRNA 6769a	HGNC:50079	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50079	RNA, micro	Approved
gene	MIR6769B	microRNA 6769b	HGNC:50016	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50016	RNA, micro	Approved
gene	MIR6770-1	microRNA 6770-1	HGNC:50223	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50223	RNA, micro	Approved
gene	MIR6770-2	microRNA 6770-2	HGNC:50115	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50115	RNA, micro	Approved
gene	MIR6770-3	microRNA 6770-3	HGNC:50034	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50034	RNA, micro	Approved
gene	MIR6771	microRNA 6771	HGNC:50212	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50212	RNA, micro	Approved
gene	MIR6772	microRNA 6772	HGNC:50064	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50064	RNA, micro	Approved
gene	MIR6773	microRNA 6773	HGNC:50132	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50132	RNA, micro	Approved
gene	MIR6774	microRNA 6774	HGNC:50202	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50202	RNA, micro	Approved
gene	MIR6775	microRNA 6775	HGNC:50100	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50100	RNA, micro	Approved
gene	MIR6776	microRNA 6776	HGNC:50193	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50193	RNA, micro	Approved
gene	MIR6777	microRNA 6777	HGNC:50173	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50173	RNA, micro	Approved
gene	MIR6778	microRNA 6778	HGNC:50183	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50183	RNA, micro	Approved
gene	MIR6779	microRNA 6779	HGNC:50148	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50148	RNA, micro	Approved
gene	MIR6780A	microRNA 6780a	HGNC:50069	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50069	RNA, micro	Approved
gene	MIR6780B	microRNA 6780b	HGNC:50237	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50237	RNA, micro	Approved
gene	MIR6781	microRNA 6781	HGNC:50185	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50185	RNA, micro	Approved
gene	MIR6782	microRNA 6782	HGNC:50270	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50270	RNA, micro	Approved
gene	MIR6783	microRNA 6783	HGNC:50159	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50159	RNA, micro	Approved
gene	MIR6784	microRNA 6784	HGNC:49988	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49988	RNA, micro	Approved
gene	MIR6785	microRNA 6785	HGNC:50206	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50206	RNA, micro	Approved
gene	MIR6786	microRNA 6786	HGNC:49970	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:49970	RNA, micro	Approved
gene	MIR6787	microRNA 6787	HGNC:50209	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50209	RNA, micro	Approved
gene	MIR6788	microRNA 6788	HGNC:50078	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50078	RNA, micro	Approved
gene	MIR6789	microRNA 6789	HGNC:50094	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50094	RNA, micro	Approved
gene	MIR6790	microRNA 6790	HGNC:50161	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50161	RNA, micro	Approved
gene	MIR6791	microRNA 6791	HGNC:50097	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50097	RNA, micro	Approved
gene	MIR6792	microRNA 6792	HGNC:50054	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50054	RNA, micro	Approved
gene	MIR6793	microRNA 6793	HGNC:50251	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50251	RNA, micro	Approved
gene	MIR6794	microRNA 6794	HGNC:50117	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50117	RNA, micro	Approved
gene	MIR6795	microRNA 6795	HGNC:50031	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50031	RNA, micro	Approved
gene	MIR6796	microRNA 6796	HGNC:50186	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50186	RNA, micro	Approved
gene	MIR6797	microRNA 6797	HGNC:50169	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50169	RNA, micro	Approved
gene	MIR6798	microRNA 6798	HGNC:50013	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50013	RNA, micro	Approved
gene	MIR6799	microRNA 6799	HGNC:50162	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50162	RNA, micro	Approved
gene	MIR6800	microRNA 6800	HGNC:50042	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50042	RNA, micro	Approved
gene	MIR6801	microRNA 6801	HGNC:50178	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50178	RNA, micro	Approved
gene	MIR6802	microRNA 6802	HGNC:50154	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50154	RNA, micro	Approved
gene	MIR6803	microRNA 6803	HGNC:50035	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50035	RNA, micro	Approved
gene	MIR6804	microRNA 6804	HGNC:50253	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50253	RNA, micro	Approved
gene	MIR6805	microRNA 6805	HGNC:50215	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:50215	RNA, micro	Approved
